"id","clip","speaker","rough","casual","honest","proper","easygoing","fastspeaking"
1424,"M4_01","M4","3","4","4","4","4","4"
1424,"M4_02","M4","3","4","4","2","4","4"
1424,"M4_03","M4","3","3","3","4","2","2"
1424,"M4_04","M4","4","3","3","4","4","4"
1424,"M5_01","M5","4","3","6","5","2","2"
1424,"M5_02","M5","3","2","4","5","2","2"
1424,"M5_03","M5","3","4","3","4","2","3"
1424,"M5_04","M5","4","4","4","4","4","4"
1424,"somewhatagree","attention_check","4","4","4","4","4","4"
1424,"somewhatdisagree","attention_check","2","2","2","2","2","2"
1424,"stronglyagree","attention_check","6","6","6","6","6","6"
1424,"stronglydisagree","attention_check","0","0","0","0","0","0"
1425,"F1_01","F1","4","5","5","3","4","5"
1425,"F1_02","F1","4","4","5","3","3","3"
1425,"F1_03","F1","5","2","3","5","3","1"
1425,"F1_04","F1","3","4","4","3","3","4"
1425,"F2_01","F2","1","3","5","4","5","1"
1425,"F2_02","F2","3","3","3","4","2","1"
1425,"F2_03","F2","2","3","3","5","3","3"
1425,"F2_04","F2","3","4","3","4","4","2"
1425,"F3_01","F3","3","3","4","6","3","5"
1425,"F3_02","F3","2","3","6","4","3","3"
1425,"F3_03","F3","2","3","3","4","3","5"
1425,"F3_04","F3","2","3","3","4","3","4"
1425,"F4_01","F4","1","4","5","4","4","3"
1425,"F4_02","F4","3","4","5","3","4","4"
1425,"F4_03","F4","3","4","5","3","4","5"
1425,"F4_04","F4","3","4","4","3","3","5"
1425,"F5_01","F5","3","4","5","3","4","3"
1425,"F5_02","F5","4","5","5","3","4","1"
1425,"F5_03","F5","3","4","3","3","3","2"
1425,"F5_04","F5","4","4","5","3","3","4"
1425,"M1_01","M1","3","5","5","3","4","4"
1425,"M1_02","M1","4","3","4","3","3","2"
1425,"M1_03","M1","2","5","3","3","4","3"
1425,"M1_04","M1","3","2","4","5","3","1"
1425,"M2_01","M2","3","6","5","3","5","4"
1425,"M2_02","M2","3","3","3","4","4","2"
1425,"M2_03","M2","3","5","5","3","5","4"
1425,"M2_04","M2","3","6","6","2","5","5"
1425,"M3_01","M3","4","1","3","5","1","0"
1425,"M3_02","M3","3","2","4","6","1","1"
1425,"M3_03","M3","3","3","5","4","4","1"
1425,"M3_04","M3","4","3","5","4","3","1"
1425,"M4_01","M4","3","4","4","3","3","2"
1425,"M4_02","M4","4","5","6","2","4","4"
1425,"M4_03","M4","4","5","5","3","4","2"
1425,"M4_04","M4","4","4","5","3","3","5"
1425,"M5_01","M5","4","3","4","4","3","1"
1425,"M5_02","M5","4","3","4","3","3","3"
1425,"M5_03","M5","3","2","3","4","3","1"
1425,"M5_04","M5","3","4","4","3","3","3"
1425,"somewhatagree","attention_check","4","4","4","4","4","4"
1425,"somewhatdisagree","attention_check","2","2","2","2","2","2"
1425,"stronglyagree","attention_check","6","6","6","6","6","6"
1425,"stronglydisagree","attention_check","0","0","0","0","0","0"
1452,"F1_01","F1","3","3","3","3","3","5"
1452,"F1_02","F1","3","4","4","3","3","3"
1452,"F1_03","F1","4","4","3","2","3","3"
1452,"F1_04","F1","3","3","4","3","3","4"
1452,"F2_01","F2","1","3","4","5","3","3"
1452,"F2_02","F2","2","3","4","4","3","3"
1452,"F2_03","F2","2","3","3","4","3","3"
1452,"F2_04","F2","2","3","3","4","3","3"
1452,"F3_01","F3","2","3","3","4","3","4"
1452,"F3_02","F3","3","3","4","3","3","3"
1452,"F3_03","F3","3","3","4","3","3","3"
1452,"F3_04","F3","2","3","3","5","3","3"
1452,"F4_01","F4","3","4","3","3","3","3"
1452,"F4_02","F4","2","4","3","3","3","3"
1452,"F4_03","F4","2","4","3","3","3","4"
1452,"F4_04","F4","3","4","3","3","3","4"
1452,"F5_01","F5","3","3","3","3","3","3"
1452,"F5_02","F5","3","4","3","3","3","3"
1452,"F5_03","F5","2","4","3","3","3","3"
1452,"F5_04","F5","3","4","3","3","3","3"
1452,"M1_01","M1","3","4","4","3","3","4"
1452,"M1_02","M1","2","4","3","3","3","3"
1452,"M1_03","M1","3","4","4","3","3","4"
1452,"M1_04","M1","3","4","3","3","3","4"
1452,"M2_01","M2","4","5","3","2","3","6"
1452,"M2_02","M2","3","3","3","3","3","4"
1452,"M2_03","M2","3","3","3","2","3","6"
1452,"M2_04","M2","4","4","3","3","3","4"
1452,"M3_01","M3","2","3","3","4","3","2"
1452,"M3_02","M3","2","3","3","4","3","3"
1452,"M3_03","M3","2","3","3","3","3","2"
1452,"M3_04","M3","3","3","3","3","3","2"
1452,"M4_01","M4","3","3","3","3","3","3"
1452,"M4_02","M4","3","4","3","3","4","4"
1452,"M4_03","M4","3","3","3","3","3","3"
1452,"M4_04","M4","3","4","3","3","3","5"
1452,"M5_01","M5","3","3","4","4","2","3"
1452,"M5_02","M5","3","4","4","3","3","3"
1452,"M5_03","M5","3","3","3","3","3","3"
1452,"M5_04","M5","3","3","4","4","2","3"
1452,"somewhatagree","attention_check","4","4","4","4","4","4"
1452,"somewhatdisagree","attention_check","2","2","2","2","2","2"
1452,"stronglyagree","attention_check","6","6","6","6","6","6"
1452,"stronglydisagree","attention_check","0","0","0","0","0","0"
1461,"F1_01","F1","6","1","5","2","1","5"
1461,"F1_02","F1","5","4","2","2","2","3"
1461,"F1_03","F1","2","4","4","5","4","2"
1461,"F1_04","F1","4","4","4","2","4","3"
1461,"F2_01","F2","1","4","5","6","5","2"
1461,"F2_02","F2","0","4","5","5","4","4"
1461,"F2_03","F2","1","2","5","6","3","4"
1461,"F2_04","F2","1","5","6","5","5","4"
1461,"F3_01","F3","2","2","4","5","3","5"
1461,"F3_02","F3","5","4","6","4","2","5"
1461,"F3_03","F3","5","4","5","5","4","4"
1461,"F3_04","F3","1","3","5","5","5","4"
1461,"F4_01","F4","1","4","5","2","5","3"
1461,"F4_02","F4","1","4","5","1","4","5"
1461,"F4_03","F4","4","4","5","4","2","6"
1461,"F4_04","F4","1","4","5","2","4","4"
1461,"F5_01","F5","4","4","5","2","4","3"
1461,"F5_02","F5","2","4","4","4","4","4"
1461,"F5_03","F5","1","5","4","4","5","1"
1461,"F5_04","F5","4","4","4","1","2","2"
1461,"M1_01","M1","2","5","5","5","5","3"
1461,"M1_02","M1","0","4","4","5","4","1"
1461,"M1_03","M1","1","4","5","5","5","2"
1461,"M1_04","M1","2","4","5","4","4","2"
1461,"M2_01","M2","5","6","5","2","2","2"
1461,"M2_02","M2","5","6","5","2","4","1"
1461,"M2_03","M2","6","5","5","1","5","3"
1461,"M2_04","M2","6","4","5","5","1","4"
1461,"M3_01","M3","1","4","6","6","5","1"
1461,"M3_02","M3","1","2","5","6","4","2"
1461,"M3_03","M3","2","3","4","5","5","3"
1461,"M3_04","M3","4","5","5","5","5","2"
1461,"M4_01","M4","2","4","5","4","4","2"
1461,"M4_02","M4","2","5","5","1","5","3"
1461,"M4_03","M4","6","4","4","4","2","1"
1461,"M4_04","M4","6","5","4","1","5","2"
1461,"M5_01","M5","5","4","5","6","4","3"
1461,"M5_02","M5","0","5","5","6","5","2"
1461,"M5_03","M5","1","5","4","4","5","0"
1461,"M5_04","M5","1","5","5","5","5","1"
1461,"somewhatagree","attention_check","4","4","4","4","4","4"
1461,"somewhatdisagree","attention_check","2","2","2","2","2","2"
1461,"stronglyagree","attention_check","6","6","6","6","6","6"
1461,"stronglydisagree","attention_check","0","0","0","0","0","0"
1465,"F1_01","F1","2","4","4","4","3","4"
1465,"F1_02","F1","5","3","3","4","1","3"
1465,"F1_03","F1","4","3","3","4","3","4"
1465,"F1_04","F1","2","4","4","5","4","4"
1465,"F2_01","F2","2","4","4","5","5","3"
1465,"F2_02","F2","1","5","5","4","5","6"
1465,"F2_03","F2","2","6","4","5","5","4"
1465,"F2_04","F2","1","5","4","5","5","4"
1465,"F3_01","F3","2","2","4","4","2","5"
1465,"F3_02","F3","2","5","4","5","5","3"
1465,"F3_03","F3","2","2","3","5","3","4"
1465,"F3_04","F3","3","2","4","4","3","4"
1465,"F4_01","F4","2","5","4","4","4","4"
1465,"F4_02","F4","2","5","4","4","5","4"
1465,"F4_03","F4","1","5","4","5","5","6"
1465,"F4_04","F4","2","5","4","4","4","4"
1465,"F5_01","F5","2","5","3","4","4","4"
1465,"F5_02","F5","3","4","3","4","3","2"
1465,"F5_03","F5","4","2","3","4","2","3"
1465,"F5_04","F5","3","3","4","4","3","5"
1465,"M1_01","M1","1","5","5","5","4","4"
1465,"M1_02","M1","4","2","3","4","3","2"
1465,"M1_03","M1","3","4","5","5","3","4"
1465,"M1_04","M1","2","5","4","4","4","2"
1465,"M2_01","M2","1","5","4","4","5","3"
1465,"M2_02","M2","4","2","3","4","2","2"
1465,"M2_03","M2","2","4","4","4","4","3"
1465,"M2_04","M2","2","6","4","4","4","5"
1465,"M3_01","M3","3","2","3","5","3","2"
1465,"M3_02","M3","3","3","3","4","2","3"
1465,"M3_03","M3","2","5","3","4","5","3"
1465,"M3_04","M3","2","4","4","5","4","2"
1465,"M4_01","M4","3","3","3","4","3","3"
1465,"M4_02","M4","2","5","5","4","3","4"
1465,"M4_03","M4","3","5","4","4","4","3"
1465,"M4_04","M4","2","5","4","5","4","5"
1465,"M5_01","M5","2","4","5","5","3","2"
1465,"M5_02","M5","4","2","3","5","3","4"
1465,"M5_03","M5","2","4","4","4","4","3"
1465,"M5_04","M5","2","5","4","5","4","4"
1465,"somewhatagree","attention_check","4","4","4","4","4","4"
1465,"somewhatdisagree","attention_check","2","2","2","2","2","2"
1465,"stronglyagree","attention_check","6","6","6","6","6","6"
1465,"stronglydisagree","attention_check","0","0","0","0","0","0"
1466,"F1_01","F1","2","3","3","3","2","4"
1466,"F1_02","F1","2","4","3","2","3","2"
1466,"F1_03","F1","2","3","3","2","3","2"
1466,"F1_04","F1","2","3","2","3","3","2"
1466,"F2_01","F2","2","3","3","4","3","4"
1466,"F2_02","F2","2","4","4","5","4","2"
1466,"F2_03","F2","2","3","3","2","3","2"
1466,"F2_04","F2","2","3","3","4","3","2"
1466,"F3_01","F3","2","2","3","4","3","4"
1466,"F3_02","F3","2","3","3","3","2","4"
1466,"F3_03","F3","2","3","4","4","4","3"
1466,"F3_04","F3","1","3","3","4","3","2"
1466,"F4_01","F4","2","3","3","3","2","1"
1466,"F4_02","F4","2","4","3","4","3","2"
1466,"F4_03","F4","3","2","3","2","2","5"
1466,"F4_04","F4","2","3","4","4","4","2"
1466,"F5_01","F5","1","4","3","2","4","2"
1466,"F5_02","F5","2","3","2","3","4","3"
1466,"F5_03","F5","2","3","3","2","3","2"
1466,"F5_04","F5","3","2","3","2","3","5"
1466,"M1_01","M1","2","3","2","2","2","1"
1466,"M1_02","M1","3","3","4","2","3","2"
1466,"M1_03","M1","3","2","3","4","2","2"
1466,"M1_04","M1","2","4","3","4","4","2"
1466,"M2_01","M2","4","5","3","1","3","1"
1466,"M2_02","M2","3","4","3","2","3","3"
1466,"M2_03","M2","4","2","4","0","2","2"
1466,"M2_04","M2","2","4","2","1","2","4"
1466,"M3_01","M3","1","2","3","6","4","2"
1466,"M3_02","M3","2","3","3","5","3","2"
1466,"M3_03","M3","2","3","3","4","3","2"
1466,"M3_04","M3","2","4","4","4","4","2"
1466,"M4_01","M4","2","4","4","5","3","3"
1466,"M4_02","M4","2","3","2","2","2","2"
1466,"M4_03","M4","2","3","3","3","3","2"
1466,"M4_04","M4","2","4","3","4","3","2"
1466,"M5_01","M5","2","4","4","4","3","2"
1466,"M5_02","M5","2","4","4","4","4","2"
1466,"M5_03","M5","2","3","2","3","2","1"
1466,"M5_04","M5","3","3","3","4","4","2"
1466,"somewhatagree","attention_check","4","4","4","4","4","4"
1466,"somewhatdisagree","attention_check","2","2","2","2","2","2"
1466,"stronglyagree","attention_check","6","6","6","6","6","6"
1466,"stronglydisagree","attention_check","0","0","0","0","0","0"
1474,"F1_01","F1","6","4","3","6","6","0"
1474,"F1_02","F1","1","2","6","5","3","0"
1474,"F1_03","F1","2","6","6","6","6","1"
1474,"F1_04","F1","2","5","5","5","3","4"
1474,"F2_01","F2","1","1","6","6","6","1"
1474,"F2_02","F2","2","5","5","5","2","5"
1474,"F2_03","F2","1","5","1","5","1","5"
1474,"F2_04","F2","1","3","5","5","1","2"
1474,"F3_01","F3","3","1","6","6","6","2"
1474,"F3_02","F3","2","2","6","5","5","3"
1474,"F3_03","F3","5","5","5","5","5","3"
1474,"F3_04","F3","2","3","5","4","5","0"
1474,"F4_01","F4","5","4","5","4","4","2"
1474,"F4_02","F4","2","4","5","4","5","0"
1474,"F4_03","F4","2","6","4","3","5","6"
1474,"F4_04","F4","2","3","6","5","6","0"
1474,"F5_01","F5","5","2","3","5","3","0"
1474,"F5_02","F5","2","5","5","3","0","5"
1474,"F5_03","F5","3","5","3","5","3","6"
1474,"F5_04","F5","4","5","5","5","5","3"
1474,"M1_01","M1","1","4","4","5","3","0"
1474,"M1_02","M1","1","4","5","4","5","1"
1474,"M1_03","M1","2","4","5","5","5","1"
1474,"M1_04","M1","1","3","6","5","6","1"
1474,"M2_01","M2","3","4","3","5","5","2"
1474,"M2_02","M2","4","4","5","4","5","3"
1474,"M2_03","M2","3","0","3","0","4","0"
1474,"M2_04","M2","2","0","2","0","3","0"
1474,"M3_01","M3","4","0","6","6","2","0"
1474,"M3_02","M3","5","2","3","5","2","6"
1474,"M3_03","M3","1","1","6","6","5","0"
1474,"M3_04","M3","6","5","6","6","6","5"
1474,"M4_01","M4","5","5","5","5","5","2"
1474,"M4_02","M4","6","1","6","6","2","2"
1474,"M4_03","M4","3","5","2","5","5","1"
1474,"M4_04","M4","4","4","4","4","4","3"
1474,"M5_01","M5","5","1","5","6","2","1"
1474,"M5_02","M5","2","2","6","5","5","1"
1474,"M5_03","M5","2","4","6","5","6","1"
1474,"M5_04","M5","5","4","5","4","5","2"
1474,"somewhatagree","attention_check","4","4","4","4","4","4"
1474,"somewhatdisagree","attention_check","2","2","2","2","2","2"
1474,"stronglyagree","attention_check","6","6","6","6","6","0"
1474,"stronglydisagree","attention_check","2","3","4","6","5","1"
1480,"F1_01","F1","4","5","4","1","1","5"
1480,"F1_02","F1","1","5","5","2","2","4"
1480,"F1_03","F1","1","5","4","1","1","1"
1480,"F1_04","F1","2","5","4","1","2","4"
1480,"F2_01","F2","1","2","4","5","2","4"
1480,"F2_02","F2","1","2","2","5","4","4"
1480,"F2_03","F2","1","4","2","5","4","4"
1480,"F2_04","F2","1","1","4","6","4","4"
1480,"F3_01","F3","2","4","5","5","5","6"
1480,"F3_02","F3","4","4","4","5","4","4"
1480,"F3_03","F3","4","2","4","5","4","4"
1480,"F3_04","F3","2","2","4","5","4","4"
1480,"F4_01","F4","2","4","2","2","2","4"
1480,"F4_02","F4","4","5","4","2","4","4"
1480,"F4_03","F4","1","4","4","1","2","5"
1480,"F4_04","F4","1","5","4","2","2","4"
1480,"F5_01","F5","5","6","4","1","2","2"
1480,"F5_02","F5","2","4","5","2","2","2"
1480,"F5_03","F5","5","4","5","2","2","1"
1480,"F5_04","F5","5","5","4","1","4","5"
1480,"M1_01","M1","2","4","5","2","4","4"
1480,"M1_02","M1","2","5","5","2","2","4"
1480,"M1_03","M1","1","4","5","2","2","4"
1480,"M1_04","M1","5","2","4","2","2","1"
1480,"M2_01","M2","5","5","4","1","1","2"
1480,"M2_02","M2","4","5","4","1","2","2"
1480,"M2_03","M2","5","5","4","1","4","2"
1480,"M2_04","M2","5","5","4","1","1","4"
1480,"M3_01","M3","1","1","4","5","5","1"
1480,"M3_02","M3","1","4","4","5","2","1"
1480,"M3_03","M3","5","2","5","4","2","1"
1480,"M3_04","M3","1","1","4","6","4","1"
1480,"M4_01","M4","2","5","2","2","2","4"
1480,"M4_02","M4","5","5","5","1","2","5"
1480,"M4_03","M4","5","5","4","1","2","2"
1480,"M4_04","M4","5","6","4","1","4","4"
1480,"M5_01","M5","2","2","5","5","2","1"
1480,"M5_02","M5","2","2","4","5","4","4"
1480,"M5_03","M5","1","1","5","5","4","2"
1480,"M5_04","M5","5","6","5","2","2","1"
1480,"somewhatagree","attention_check","4","4","4","4","4","4"
1480,"somewhatdisagree","attention_check","2","2","2","2","2","2"
1480,"stronglyagree","attention_check","6","6","6","6","6","6"
1480,"stronglydisagree","attention_check","0","0","0","0","0","0"
1487,"F1_01","F1","4","3","5","2","2","4"
1487,"F1_02","F1","5","2","4","2","1","1"
1487,"F1_03","F1","5","3","3","2","1","1"
1487,"F1_04","F1","4","4","5","3","4","3"
1487,"F2_01","F2","1","4","5","5","4","3"
1487,"F2_02","F2","1","4","5","3","6","5"
1487,"F2_03","F2","1","3","3","4","3","4"
1487,"F2_04","F2","1","4","4","5","5","3"
1487,"F3_01","F3","2","4","4","4","5","4"
1487,"F3_02","F3","3","3","4","3","3","4"
1487,"F3_03","F3","1","4","4","4","4","3"
1487,"F3_04","F3","3","4","5","3","3","3"
1487,"F4_01","F4","3","5","3","4","4","4"
1487,"F4_02","F4","1","6","5","1","5","4"
1487,"F4_03","F4","3","4","6","3","5","5"
1487,"F4_04","F4","3","4","4","3","3","2"
1487,"F5_01","F5","1","4","4","5","3","4"
1487,"F5_02","F5","4","3","4","3","2","0"
1487,"F5_03","F5","3","5","6","3","3","1"
1487,"F5_04","F5","5","3","4","1","4","4"
1487,"M1_01","M1","3","4","5","3","4","4"
1487,"M1_02","M1","3","5","4","2","3","3"
1487,"M1_03","M1","4","4","5","1","4","3"
1487,"M1_04","M1","4","3","4","3","3","1"
1487,"M2_01","M2","3","6","6","0","6","4"
1487,"M2_02","M2","4","3","4","1","4","3"
1487,"M2_03","M2","5","5","5","2","5","3"
1487,"M2_04","M2","5","5","6","0","6","5"
1487,"M3_01","M3","1","5","4","6","4","3"
1487,"M3_02","M3","1","2","4","6","1","2"
1487,"M3_03","M3","1","6","6","1","5","1"
1487,"M3_04","M3","1","5","4","5","4","2"
1487,"M4_01","M4","3","4","4","3","3","3"
1487,"M4_02","M4","5","5","5","1","4","4"
1487,"M4_03","M4","4","5","4","2","4","1"
1487,"M4_04","M4","5","4","4","1","3","5"
1487,"M5_01","M5","1","3","6","6","3","1"
1487,"M5_02","M5","5","3","5","4","2","0"
1487,"M5_03","M5","4","4","3","3","3","2"
1487,"M5_04","M5","4","4","4","4","3","1"
1487,"somewhatagree","attention_check","4","4","4","4","4","4"
1487,"somewhatdisagree","attention_check","2","2","2","2","2","2"
1487,"stronglyagree","attention_check","6","6","6","6","6","6"
1487,"stronglydisagree","attention_check","0","0","0","0","0","0"
1513,"F1_01","F1","4","4","4","4","4","4"
1513,"F1_02","F1","4","4","4","4","4","4"
1513,"F1_03","F1","5","5","5","5","4","5"
1513,"F1_04","F1","3","3","3","3","3","3"
1513,"F2_01","F2","5","5","5","5","5","5"
1513,"F2_02","F2","5","5","5","5","5","5"
1513,"F2_03","F2","4","3","3","3","3","3"
1513,"F2_04","F2","4","4","4","4","4","4"
1513,"F3_01","F3","5","4","5","4","4","5"
1513,"F3_02","F3","4","5","4","4","5","6"
1513,"F3_03","F3","4","4","4","4","4","4"
1513,"F3_04","F3","2","3","4","4","3","4"
1513,"F4_01","F4","3","3","3","3","3","3"
1513,"F4_02","F4","4","4","4","4","4","4"
1513,"F4_03","F4","5","5","5","5","4","5"
1513,"F4_04","F4","5","5","5","5","5","5"
1513,"F5_01","F5","5","5","5","5","5","5"
1513,"F5_02","F5","3","4","4","4","4","4"
1513,"F5_03","F5","3","4","4","3","4","3"
1513,"F5_04","F5","3","4","4","4","4","4"
1513,"M1_01","M1","5","5","5","5","5","5"
1513,"M1_02","M1","3","3","3","3","3","3"
1513,"M1_03","M1","2","4","4","4","3","4"
1513,"M1_04","M1","3","5","5","5","4","5"
1513,"M2_01","M2","3","3","3","3","4","3"
1513,"M2_02","M2","5","5","5","5","5","5"
1513,"M2_03","M2","6","5","5","5","4","5"
1513,"M2_04","M2","4","4","4","4","4","4"
1513,"M3_01","M3","3","3","3","3","3","3"
1513,"M3_02","M3","4","4","4","4","4","4"
1513,"M3_03","M3","4","4","4","4","4","4"
1513,"M3_04","M3","5","4","5","4","4","4"
1513,"M4_01","M4","4","5","5","5","4","5"
1513,"M4_02","M4","6","6","6","6","5","6"
1513,"M4_03","M4","6","5","5","5","4","6"
1513,"M4_04","M4","4","5","4","5","4","5"
1513,"M5_01","M5","6","5","6","5","5","5"
1513,"M5_02","M5","5","5","5","5","5","5"
1513,"M5_03","M5","4","4","4","4","4","4"
1513,"M5_04","M5","6","6","4","5","4","4"
1513,"somewhatagree","attention_check","4","4","4","4","4","4"
1513,"somewhatdisagree","attention_check","2","2","2","2","2","2"
1513,"stronglyagree","attention_check","6","6","6","6","6","6"
1513,"stronglydisagree","attention_check","0","0","0","0","0","0"
1542,"F1_01","F1","4","5","3","4","4","6"
1542,"F1_02","F1","2","5","3","2","4","5"
1542,"F1_03","F1","2","6","3","2","2","6"
1542,"F1_04","F1","2","4","4","2","4","6"
1542,"F2_01","F2","4","2","4","4","2","5"
1542,"F2_02","F2","2","2","4","4","4","6"
1542,"F2_03","F2","4","2","4","4","1","5"
1542,"F2_04","F2","1","4","4","5","4","4"
1542,"F3_01","F3","4","1","4","4","1","6"
1542,"F3_02","F3","4","6","4","2","4","6"
1542,"F3_03","F3","5","4","3","4","4","5"
1542,"F3_04","F3","2","4","3","5","4","5"
1542,"F4_01","F4","1","5","4","2","4","5"
1542,"F4_02","F4","2","5","4","2","4","6"
1542,"F4_03","F4","2","5","4","2","4","6"
1542,"F4_04","F4","4","5","3","2","4","5"
1542,"F5_01","F5","3","5","2","2","4","6"
1542,"F5_02","F5","2","6","3","2","4","4"
1542,"F5_03","F5","2","4","4","2","4","4"
1542,"F5_04","F5","4","6","3","2","4","6"
1542,"M1_01","M1","2","6","4","2","4","5"
1542,"M1_02","M1","4","5","4","2","4","5"
1542,"M1_03","M1","2","5","4","2","4","4"
1542,"M1_04","M1","2","4","4","2","4","4"
1542,"M2_01","M2","3","5","4","2","4","5"
1542,"M2_02","M2","4","6","4","2","4","5"
1542,"M2_03","M2","5","5","4","1","2","5"
1542,"M2_04","M2","2","6","4","2","5","6"
1542,"M3_01","M3","0","4","4","6","4","2"
1542,"M3_02","M3","1","2","4","6","4","2"
1542,"M3_03","M3","2","4","4","4","4","6"
1542,"M3_04","M3","0","4","5","4","5","2"
1542,"M4_01","M4","2","6","4","2","4","5"
1542,"M4_02","M4","4","5","4","2","4","6"
1542,"M4_03","M4","5","4","4","2","2","5"
1542,"M4_04","M4","4","4","4","2","4","5"
1542,"M5_01","M5","5","4","3","3","3","5"
1542,"M5_02","M5","4","6","3","2","4","5"
1542,"M5_03","M5","2","5","4","2","5","4"
1542,"M5_04","M5","4","2","3","3","2","5"
1542,"somewhatagree","attention_check","4","4","4","4","4","4"
1542,"somewhatdisagree","attention_check","2","2","2","2","2","2"
1542,"stronglyagree","attention_check","6","6","6","6","6","6"
1542,"stronglydisagree","attention_check","0","0","0","0","0","0"
1543,"F1_01","F1","3","2","4","5","2","2"
1543,"F1_02","F1","1","4","5","5","4","1"
1543,"F1_03","F1","4","5","3","4","5","4"
1543,"F1_04","F1","1","5","5","5","5","1"
1543,"F2_01","F2","1","5","5","5","5","1"
1543,"F2_02","F2","1","5","5","5","5","2"
1543,"F2_03","F2","1","5","5","5","5","2"
1543,"F2_04","F2","2","5","5","5","5","2"
1543,"F3_01","F3","2","4","3","5","4","2"
1543,"F3_02","F3","1","5","5","5","4","3"
1543,"F3_03","F3","2","5","5","5","5","2"
1543,"F3_04","F3","4","2","4","5","2","4"
1543,"F4_01","F4","2","5","5","5","5","2"
1543,"F4_02","F4","2","4","4","3","4","3"
1543,"F4_03","F4","1","5","5","5","5","5"
1543,"F4_04","F4","3","4","5","5","4","2"
1543,"F5_01","F5","1","4","5","5","4","1"
1543,"F5_02","F5","2","5","5","5","5","2"
1543,"F5_03","F5","2","5","5","5","4","2"
1543,"F5_04","F5","2","4","5","5","4","4"
1543,"M1_01","M1","1","5","5","5","5","1"
1543,"M1_02","M1","1","5","5","5","4","3"
1543,"M1_03","M1","2","4","5","5","4","3"
1543,"M1_04","M1","5","2","5","5","2","1"
1543,"M2_01","M2","2","5","4","3","5","4"
1543,"M2_02","M2","4","5","5","5","5","3"
1543,"M2_03","M2","5","3","5","5","5","4"
1543,"M2_04","M2","1","4","5","5","4","3"
1543,"M3_01","M3","2","4","5","5","4","2"
1543,"M3_02","M3","2","4","5","5","3","3"
1543,"M3_03","M3","1","5","5","5","4","2"
1543,"M3_04","M3","1","5","5","5","5","1"
1543,"M4_01","M4","3","3","5","5","2","3"
1543,"M4_02","M4","5","4","4","4","5","4"
1543,"M4_03","M4","5","5","5","5","5","4"
1543,"M4_04","M4","2","5","5","5","5","2"
1543,"M5_01","M5","1","4","5","5","4","3"
1543,"M5_02","M5","2","4","5","5","4","2"
1543,"M5_03","M5","1","4","5","5","5","1"
1543,"M5_04","M5","1","5","5","5","5","1"
1543,"somewhatagree","attention_check","4","4","4","4","4","4"
1543,"somewhatdisagree","attention_check","2","2","2","2","2","2"
1543,"stronglyagree","attention_check","6","6","6","6","6","6"
1543,"stronglydisagree","attention_check","0","0","0","0","0","0"
1547,"F1_01","F1","5","4","3","4","1","4"
1547,"F1_02","F1","2","5","6","1","3","1"
1547,"F1_03","F1","1","6","5","1","5","1"
1547,"F1_04","F1","1","5","5","2","5","1"
1547,"F2_01","F2","1","1","5","6","3","1"
1547,"F2_02","F2","1","1","4","5","3","4"
1547,"F2_03","F2","1","5","3","4","4","5"
1547,"F2_04","F2","0","4","3","5","5","1"
1547,"F3_01","F3","1","1","5","5","3","5"
1547,"F3_02","F3","5","5","5","3","1","5"
1547,"F3_03","F3","3","4","5","5","2","4"
1547,"F3_04","F3","1","2","5","5","3","3"
1547,"F4_01","F4","4","5","5","2","3","4"
1547,"F4_02","F4","1","5","5","2","3","4"
1547,"F4_03","F4","2","5","3","4","5","5"
1547,"F4_04","F4","1","4","5","3","5","1"
1547,"F5_01","F5","0","5","4","2","2","2"
1547,"F5_02","F5","1","5","4","2","3","2"
1547,"F5_03","F5","0","5","4","2","2","0"
1547,"F5_04","F5","1","5","5","1","1","3"
1547,"M1_01","M1","1","6","5","2","4","4"
1547,"M1_02","M1","2","5","5","4","5","1"
1547,"M1_03","M1","4","5","4","1","5","5"
1547,"M1_04","M1","4","5","4","3","4","0"
1547,"M2_01","M2","5","6","3","0","6","6"
1547,"M2_02","M2","3","5","6","4","5","1"
1547,"M2_03","M2","1","6","5","1","5","5"
1547,"M2_04","M2","2","6","3","0","3","5"
1547,"M3_01","M3","1","1","5","6","3","1"
1547,"M3_02","M3","0","2","5","5","3","0"
1547,"M3_03","M3","1","1","5","5","3","1"
1547,"M3_04","M3","1","1","5","5","3","1"
1547,"M4_01","M4","1","5","5","2","5","3"
1547,"M4_02","M4","4","6","5","1","5","4"
1547,"M4_03","M4","4","6","3","0","5","3"
1547,"M4_04","M4","1","6","5","1","5","5"
1547,"M5_01","M5","1","2","5","4","3","1"
1547,"M5_02","M5","3","5","5","5","5","4"
1547,"M5_03","M5","2","3","5","4","4","2"
1547,"M5_04","M5","1","4","4","4","5","1"
1547,"somewhatagree","attention_check","4","4","4","4","4","4"
1547,"somewhatdisagree","attention_check","2","2","2","2","2","2"
1547,"stronglyagree","attention_check","6","6","6","6","6","6"
1547,"stronglydisagree","attention_check","0","0","0","0","0","0"
1555,"F1_01","F1","2","4","4","4","1","2"
1555,"F1_02","F1","5","2","4","4","2","2"
1555,"F1_03","F1","4","4","4","4","4","4"
1555,"F1_04","F1","2","5","5","5","2","3"
1555,"F2_01","F2","2","5","5","5","2","2"
1555,"F2_02","F2","2","5","5","5","5","4"
1555,"F2_03","F2","2","4","4","4","4","4"
1555,"F2_04","F2","2","2","4","4","4","2"
